# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s
an-sap-s-1;1;2021-04-23 22:14:11 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:11 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:12 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:12 UTC;sda;298.00;0.00;19072.00;64.00;0.97;3.22;3.25;96.80
an-sap-s-1;1;2021-04-23 22:14:12 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:12 UTC;sda2;298.00;0.00;19072.00;64.00;0.97;3.22;3.25;96.80
an-sap-s-1;1;2021-04-23 22:14:12 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:12 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:13 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:13 UTC;sda;303.00;0.00;19392.00;64.00;0.99;3.29;3.26;98.80
an-sap-s-1;1;2021-04-23 22:14:13 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:13 UTC;sda2;303.00;0.00;19392.00;64.00;0.99;3.29;3.26;98.80
an-sap-s-1;1;2021-04-23 22:14:13 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:13 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:14 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:14 UTC;sda;300.00;0.00;17228.00;57.43;30.51;9.93;3.31;99.20
an-sap-s-1;1;2021-04-23 22:14:14 UTC;sda1;31.00;0.00;132.00;4.26;29.51;63.87;8.00;24.80
an-sap-s-1;1;2021-04-23 22:14:14 UTC;sda2;269.00;0.00;17096.00;63.55;1.00;3.72;3.69;99.20
an-sap-s-1;1;2021-04-23 22:14:14 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:14 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:15 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:15 UTC;sda;264.00;0.00;17572.00;66.56;105.90;74.71;3.79;100.00
an-sap-s-1;1;2021-04-23 22:14:15 UTC;sda1;20.00;0.00;1440.00;72.00;104.81;938.40;50.00;100.00
an-sap-s-1;1;2021-04-23 22:14:15 UTC;sda2;244.00;0.00;16132.00;66.11;1.09;3.92;4.03;98.40
an-sap-s-1;1;2021-04-23 22:14:15 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:15 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;6;2021-04-23 22:14:20 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;6;2021-04-23 22:14:20 UTC;sda;300.51;0.00;19077.03;63.48;90.56;79.03;3.33;100.07
an-sap-s-1;6;2021-04-23 22:14:20 UTC;sda1;3.89;0.00;25.68;6.61;89.48;5829.39;257.57;100.07
an-sap-s-1;6;2021-04-23 22:14:20 UTC;sda2;296.62;0.00;19051.35;64.23;1.08;3.72;3.30;97.97
an-sap-s-1;6;2021-04-23 22:14:20 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;6;2021-04-23 22:14:20 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:21 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:21 UTC;sda;279.00;0.00;17108.00;61.32;65.58;361.32;3.58;100.00
an-sap-s-1;1;2021-04-23 22:14:21 UTC;sda1;13.00;0.00;84.00;6.46;64.60;7680.00;76.92;100.00
an-sap-s-1;1;2021-04-23 22:14:21 UTC;sda2;266.00;0.00;17024.00;64.00;0.97;3.64;3.65;97.20
an-sap-s-1;1;2021-04-23 22:14:21 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:21 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:22 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:22 UTC;sda;292.00;0.00;17916.00;61.36;50.28;381.93;3.42;100.00
an-sap-s-1;1;2021-04-23 22:14:22 UTC;sda1;13.00;0.00;60.00;4.62;49.32;8504.00;76.92;100.00
an-sap-s-1;1;2021-04-23 22:14:22 UTC;sda2;279.00;0.00;17856.00;64.00;0.96;3.48;3.46;96.40
an-sap-s-1;1;2021-04-23 22:14:22 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:22 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:23 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:23 UTC;sda;280.00;0.00;16600.00;59.29;32.91;756.06;3.57;100.00
an-sap-s-1;1;2021-04-23 22:14:23 UTC;sda1;22.00;0.00;88.00;4.00;31.92;9577.64;45.45;100.00
an-sap-s-1;1;2021-04-23 22:14:23 UTC;sda2;258.00;0.00;16512.00;64.00;0.99;3.83;3.83;98.80
an-sap-s-1;1;2021-04-23 22:14:23 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:23 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:24 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:24 UTC;sda;282.00;0.00;17640.00;62.55;19.90;385.09;3.55;100.00
an-sap-s-1;1;2021-04-23 22:14:24 UTC;sda1;10.00;0.00;40.00;4.00;18.90;10761.60;100.00;100.00
an-sap-s-1;1;2021-04-23 22:14:24 UTC;sda2;272.00;0.00;17600.00;64.71;1.00;3.60;3.62;98.40
an-sap-s-1;1;2021-04-23 22:14:24 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:24 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:25 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:25 UTC;sda;227.00;0.00;14012.00;61.73;8.35;674.75;4.41;100.00
an-sap-s-1;1;2021-04-23 22:14:25 UTC;sda1;13.00;0.00;52.00;4.00;7.12;11702.46;76.92;100.00
an-sap-s-1;1;2021-04-23 22:14:25 UTC;sda2;214.00;0.00;13960.00;65.23;1.23;4.84;4.60;98.40
an-sap-s-1;1;2021-04-23 22:14:25 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:25 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:26 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:26 UTC;sda;141.00;0.00;8504.00;60.31;1.99;17.28;7.09;100.00
an-sap-s-1;1;2021-04-23 22:14:26 UTC;sda1;12.00;0.00;248.00;20.67;1.00;101.67;83.00;99.60
an-sap-s-1;1;2021-04-23 22:14:26 UTC;sda2;129.00;0.00;8256.00;64.00;1.00;9.43;7.72;99.60
an-sap-s-1;1;2021-04-23 22:14:26 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:26 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:27 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:27 UTC;sda;128.00;0.00;7804.00;60.97;1.99;15.53;7.81;100.00
an-sap-s-1;1;2021-04-23 22:14:27 UTC;sda1;8.00;0.00;124.00;15.50;1.00;125.00;125.00;100.00
an-sap-s-1;1;2021-04-23 22:14:27 UTC;sda2;120.00;0.00;7680.00;64.00;0.99;8.23;8.23;98.80
an-sap-s-1;1;2021-04-23 22:14:27 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:27 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:28 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:28 UTC;sda;343.00;0.00;21952.00;64.00;0.97;2.83;2.83;97.20
an-sap-s-1;1;2021-04-23 22:14:28 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:28 UTC;sda2;343.00;0.00;21952.00;64.00;0.97;2.83;2.83;97.20
an-sap-s-1;1;2021-04-23 22:14:28 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:28 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:29 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:29 UTC;sda;297.00;0.00;18772.00;63.21;118.20;47.95;3.37;100.00
an-sap-s-1;1;2021-04-23 22:14:29 UTC;sda1;31.00;0.00;1748.00;56.39;117.20;427.87;26.19;81.20
an-sap-s-1;1;2021-04-23 22:14:29 UTC;sda2;266.00;0.00;17024.00;64.00;1.00;3.67;3.68;98.00
an-sap-s-1;1;2021-04-23 22:14:29 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:29 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:30 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:30 UTC;sda;273.00;0.00;17200.00;63.00;149.02;76.18;3.66;100.00
an-sap-s-1;1;2021-04-23 22:14:30 UTC;sda1;13.00;0.00;52.00;4.00;147.73;1498.15;76.92;100.00
an-sap-s-1;1;2021-04-23 22:14:30 UTC;sda2;260.00;0.00;17148.00;65.95;1.29;5.08;3.80;98.80
an-sap-s-1;1;2021-04-23 22:14:30 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:30 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:31 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:31 UTC;sda;286.00;0.00;17536.00;61.31;133.29;107.85;3.50;100.00
an-sap-s-1;1;2021-04-23 22:14:31 UTC;sda1;13.00;0.00;64.00;4.92;132.31;2297.54;76.92;100.00
an-sap-s-1;1;2021-04-23 22:14:31 UTC;sda2;273.00;0.00;17472.00;64.00;0.98;3.58;3.59;98.00
an-sap-s-1;1;2021-04-23 22:14:31 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:31 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:32 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:32 UTC;sda;261.00;0.00;15988.00;61.26;117.20;141.58;3.83;100.00
an-sap-s-1;1;2021-04-23 22:14:32 UTC;sda1;12.00;0.00;52.00;4.33;116.23;2997.67;83.33;100.00
an-sap-s-1;1;2021-04-23 22:14:32 UTC;sda2;249.00;0.00;15936.00;64.00;0.98;3.94;3.92;97.60
an-sap-s-1;1;2021-04-23 22:14:32 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:32 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:33 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:33 UTC;sda;230.00;0.00;13780.00;59.91;101.95;282.35;4.35;100.00
an-sap-s-1;1;2021-04-23 22:14:33 UTC;sda1;17.00;0.00;148.00;8.71;100.96;3761.88;58.82;100.00
an-sap-s-1;1;2021-04-23 22:14:33 UTC;sda2;213.00;0.00;13632.00;64.00;0.99;4.64;4.66;99.20
an-sap-s-1;1;2021-04-23 22:14:33 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:33 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:34 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:34 UTC;sda;311.00;0.00;18360.00;59.04;82.29;491.38;3.22;100.00
an-sap-s-1;1;2021-04-23 22:14:34 UTC;sda1;29.00;0.00;120.00;4.14;81.31;5236.41;34.48;100.00
an-sap-s-1;1;2021-04-23 22:14:34 UTC;sda2;282.00;0.00;18240.00;64.68;0.98;3.42;3.42;96.40
an-sap-s-1;1;2021-04-23 22:14:34 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:34 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:35 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:35 UTC;sda;291.00;0.00;16692.00;57.36;66.58;568.99;3.44;100.00
an-sap-s-1;1;2021-04-23 22:14:35 UTC;sda1;38.00;0.00;180.00;4.74;57.90;4322.84;26.32;100.00
an-sap-s-1;1;2021-04-23 22:14:35 UTC;sda2;253.00;0.00;16512.00;65.26;8.68;5.17;3.95;100.00
an-sap-s-1;1;2021-04-23 22:14:35 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:35 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:36 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:36 UTC;sda;315.00;0.00;17012.00;54.01;15.62;946.02;3.15;99.20
an-sap-s-1;1;2021-04-23 22:14:36 UTC;sda1;45.00;0.00;212.00;4.71;12.10;6379.47;11.91;53.60
an-sap-s-1;1;2021-04-23 22:14:36 UTC;sda2;270.00;0.00;16800.00;62.22;3.53;40.44;3.66;98.80
an-sap-s-1;1;2021-04-23 22:14:36 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:36 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:37 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:37 UTC;sda;308.00;0.00;19712.00;64.00;0.98;3.21;3.19;98.40
an-sap-s-1;1;2021-04-23 22:14:37 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:37 UTC;sda2;308.00;0.00;19712.00;64.00;0.98;3.21;3.19;98.40
an-sap-s-1;1;2021-04-23 22:14:37 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:37 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:38 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:38 UTC;sda;221.00;0.00;13828.00;62.57;1.66;7.49;4.47;98.80
an-sap-s-1;1;2021-04-23 22:14:38 UTC;sda1;7.00;0.00;132.00;18.86;0.67;96.00;96.00;67.20
an-sap-s-1;1;2021-04-23 22:14:38 UTC;sda2;214.00;0.00;13696.00;64.00;0.98;4.60;4.60;98.40
an-sap-s-1;1;2021-04-23 22:14:38 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:38 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:39 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:39 UTC;sda;342.00;0.00;22080.00;64.56;1.01;2.88;2.89;98.80
an-sap-s-1;1;2021-04-23 22:14:39 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:39 UTC;sda2;342.00;0.00;22080.00;64.56;1.01;2.88;2.89;98.80
an-sap-s-1;1;2021-04-23 22:14:39 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:39 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:40 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:40 UTC;sda;290.00;0.00;17600.00;60.69;108.76;42.44;3.45;100.00
an-sap-s-1;1;2021-04-23 22:14:40 UTC;sda1;30.00;0.00;876.00;29.20;107.27;359.73;26.80;80.40
an-sap-s-1;1;2021-04-23 22:14:40 UTC;sda2;260.00;0.00;16724.00;64.32;1.49;5.83;3.78;98.40
an-sap-s-1;1;2021-04-23 22:14:40 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:40 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:41 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:41 UTC;sda;285.00;0.00;18016.00;63.21;113.71;79.20;3.51;100.00
an-sap-s-1;1;2021-04-23 22:14:41 UTC;sda1;16.00;0.00;800.00;50.00;112.73;1349.75;62.50;100.00
an-sap-s-1;1;2021-04-23 22:14:41 UTC;sda2;269.00;0.00;17216.00;64.00;0.98;3.63;3.64;98.00
an-sap-s-1;1;2021-04-23 22:14:41 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:41 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:42 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:42 UTC;sda;296.00;0.00;18044.00;60.96;95.54;113.49;3.38;100.00
an-sap-s-1;1;2021-04-23 22:14:42 UTC;sda1;15.00;0.00;60.00;4.00;94.54;2173.60;66.67;100.00
an-sap-s-1;1;2021-04-23 22:14:42 UTC;sda2;281.00;0.00;17984.00;64.00;0.99;3.52;3.53;99.20
an-sap-s-1;1;2021-04-23 22:14:42 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:42 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:43 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:43 UTC;sda;299.00;0.00;17788.00;59.49;77.16;253.06;3.34;100.00
an-sap-s-1;1;2021-04-23 22:14:43 UTC;sda1;23.00;0.00;124.00;5.39;76.18;3246.61;43.48;100.00
an-sap-s-1;1;2021-04-23 22:14:43 UTC;sda2;276.00;0.00;17664.00;64.00;0.98;3.59;3.55;98.00
an-sap-s-1;1;2021-04-23 22:14:43 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:43 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:44 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:44 UTC;sda;273.00;0.00;16388.00;60.03;59.04;326.37;3.66;100.00
an-sap-s-1;1;2021-04-23 22:14:44 UTC;sda1;22.00;0.00;132.00;6.00;58.03;4005.09;45.45;100.00
an-sap-s-1;1;2021-04-23 22:14:44 UTC;sda2;251.00;0.00;16256.00;64.76;1.01;3.94;3.92;98.40
an-sap-s-1;1;2021-04-23 22:14:44 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:44 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:45 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:45 UTC;sda;271.00;0.00;16768.00;61.87;42.02;285.24;3.69;100.00
an-sap-s-1;1;2021-04-23 22:14:45 UTC;sda1;14.00;0.00;56.00;4.00;40.70;5425.14;71.43;100.00
an-sap-s-1;1;2021-04-23 22:14:45 UTC;sda2;257.00;0.00;16712.00;65.03;1.32;5.25;3.81;98.00
an-sap-s-1;1;2021-04-23 22:14:45 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:45 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:46 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:46 UTC;sda;306.00;0.00;18804.00;61.45;27.02;272.77;3.27;100.00
an-sap-s-1;1;2021-04-23 22:14:46 UTC;sda1;13.00;0.00;52.00;4.00;26.04;6345.23;76.92;100.00
an-sap-s-1;1;2021-04-23 22:14:46 UTC;sda2;293.00;0.00;18752.00;64.00;0.98;3.34;3.34;98.00
an-sap-s-1;1;2021-04-23 22:14:46 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:46 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:47 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:47 UTC;sda;233.00;0.00;13704.00;58.82;10.01;596.29;4.29;100.00
an-sap-s-1;1;2021-04-23 22:14:47 UTC;sda1;21.00;0.00;136.00;6.48;9.02;6577.14;47.62;100.00
an-sap-s-1;1;2021-04-23 22:14:47 UTC;sda2;212.00;0.00;13568.00;64.00;0.99;3.85;4.66;98.80
an-sap-s-1;1;2021-04-23 22:14:47 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:47 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:48 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:48 UTC;sda;331.00;0.00;21044.00;63.58;1.22;4.75;2.96;98.00
an-sap-s-1;1;2021-04-23 22:14:48 UTC;sda1;3.00;0.00;52.00;17.33;0.25;142.67;84.00;25.20
an-sap-s-1;1;2021-04-23 22:14:48 UTC;sda2;328.00;0.00;20992.00;64.00;0.97;3.49;2.96;97.20
an-sap-s-1;1;2021-04-23 22:14:48 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:48 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:49 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:49 UTC;sda;288.00;0.00;18432.00;64.00;0.98;3.29;3.42;98.40
an-sap-s-1;1;2021-04-23 22:14:49 UTC;sda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:49 UTC;sda2;288.00;0.00;18432.00;64.00;0.98;3.29;3.42;98.40
an-sap-s-1;1;2021-04-23 22:14:49 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:49 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:50 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:50 UTC;sda;308.00;0.00;16888.00;54.83;11.05;19.52;3.22;99.20
an-sap-s-1;1;2021-04-23 22:14:50 UTC;sda1;8.00;0.00;36.00;4.50;6.19;139.50;70.50;56.40
an-sap-s-1;1;2021-04-23 22:14:50 UTC;sda2;300.00;0.00;16852.00;56.17;4.86;16.32;3.28;98.40
an-sap-s-1;1;2021-04-23 22:14:50 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:50 UTC;sda4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:51 UTC;loop0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:14:51 UTC;sda;295.00;0.00;18556.00;62.90;2.82;26.75;3.38;99.60
an-sap-s-1;1;2021-04-23 22:14:51 UTC;sda1;11.00;0.00;380.00;34.55;1.82;626.91;20.00;22.00
an-sap-s-1;1;2021-04-23 22:14:51 UTC;sda2;284.00;0.00;18176.00;64.00;1.00;3.51;3.51;99.60
an-sap-s-1;1;2021-04-23 22:14:51 UTC;sda3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
